timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match
"859ec7c7ffab24a59a130b5f7584ee91a1142662799482c5491dc4c114454059 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,30,right,left,erotic,false
"59adca1a1d67bd7262576b56e0cfd07bdd142be19e408813cec061230367da40 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,31,right,left,neutral,false
"36ff7ccee10009a0851504548900c60ccf60d49042b116429490e3411023ec8d Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,32,right,right,neutral,true
"fe56e49c5ef2dce887a9c6fe9adee899c24e5a7066ad13373d00d54e8d8f79eb Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,33,right,right,neutral,true
"f8017f6541253cdfa18a2880d43b88ca80d92f612c2bd615706c8acce38ccc95 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,34,left,right,erotic,false
"2e908efec81fbc696c94943432fc75d70383c06eab50ccf3e5f56497c94fe162 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,35,right,right,erotic,true
"5a4b259b37af76cb421d4cd0d857356744424f2913eb2f6053709995ce5629c5 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,36,right,right,erotic,true
"b1710c0ede149cc46f42ebe20f092b2ab5194c3108a3b05c66816a3f16d5a644 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b309c313050855064bf7c2186adcbf39216b6d1add8da29d1e9d63008fcbf624 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ac747655ea2a533f245aa6d95c1d325cb685f0610ba9c1c07c475e6799d6a3c1 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"c1fb9128ea674719d17d6ec3dc1566131764525dabe3ea79aea741a2dd13e665 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",NA,NA,NA,NA,NA,NA,NA
"c2da12e8774e5348c29459c9b2a37d9957b2942368b9a3cf0cebf8a27eb746a5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,NA,NA,NA,NA,NA
"2b68a231424bef85ed0c24a46d169775ace5d5db6d5551be8a41ab283fb9262f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,1,right,right,erotic,true
"1f28eedea0b4fdf8bb4ef4056182480f314698181c2812e74085ed223f18cb7b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,2,left,right,erotic,false
"289989b046bbcba45782accfd1a3f42a9a7159ecb3095871c1928d7c7cdd05c6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,3,left,left,erotic,true
"509e39930bb19a0de413b75a9e1725b327ec046362fb72ef625a12619a083400 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,4,left,right,neutral,false
"376804f6f9bd9a1866c010a9280da8860438eb38710631af91599b8c4db08a90 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,5,right,left,neutral,false
"57361862d4abaa0631e96757ca4c09e7a76dddf6a1dfefb2c6ad7598293e7308 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,6,right,right,neutral,true
"576e987564e55f00e0e1a7e25373af30ecebc6337ef7c3d08cb32e66ae9ad5ce Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,7,left,right,neutral,false
"c846949e4133cb12de6cd4eebbb59289277d73ceb45befd1708bf186f163d9b5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,8,right,left,neutral,false
"abc3840df24857055865ef49dba8b021f4a92b86319b183fb3b357ec53b3f4f3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,9,right,right,neutral,true
"b22c013d11ef292a225ce4df7d60517491f6d5678d14d622658b17b3c755bf39 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,10,right,right,erotic,true
"f332f94fbc49c7841eed38cbbdc44423017766331abab6ecd5eae7313b3f16ac Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,11,left,left,neutral,true
"38c3af322d9d079b5811b13346dfe8e9b34817bc03165da0c1a2ea8e2ca961d3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,12,left,left,neutral,true
"591bb219b0f8eb47fc9cc672904dfda33d6172bd3bbf1834d1dcc031e416849a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,13,right,left,neutral,false
"31a1adb6a27d7833177e51a54464e6321bbf5f871197d10a75af27e5d743506e Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,14,right,left,neutral,false
"5d70638f4775b81f5f38a7afb29137a0b3cde0766f3bd7920346e34f2d5029e7 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,15,left,right,neutral,false
"c5cf6546c7182c1a026c033f6dc242e21ffbabd65f15348cbeeef658c83eea00 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,16,left,right,erotic,false
"22f775b41f69190791bdf26570e5844815fdc43a5d3dc8dd58efbf2974b808af Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,17,left,right,erotic,false
"26d0d7872468264f3ab7712178983f2600e21f18ee1d62267d844098e31c6bac Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,18,left,right,erotic,false
"e1e69b105ea47b1df3315f33fce617cef048311c286e55ede967526ab825a59f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,19,right,right,neutral,true
"4847c80f7bac5e3f63e9e411fcd9840d0f5223ef2641b58ef2fddecbe7ef2dab Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,20,right,right,erotic,true
"4430d5f1fce1b32ee4b820801e34a0264940d7524fc6af58469e666b6802787f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,21,right,right,neutral,true
"fa7a008e601267bf02523e2651de9f27049670ec9ed7004e4fc429635672f5ca Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,22,left,left,erotic,true
"4d92422b7a1637a25bd840300e26308d0a5531a02b20d268b29b197393700a4f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,23,right,right,erotic,true
"1b7b52140a74bba9f2dbaad6eee13ecaaf61e98540c525f3d19779826c182dca Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,24,right,right,neutral,true
"235ae0d0c9aec304df81f0aa7ea45600f4b9523d3a2dff95872f6937aa71b316 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,25,right,right,erotic,true
"1cf05d69f450d5414f61e832ffe931b3b990ecafe26f969b43ed01c2edc3f19b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,26,left,right,erotic,false
"64b4cedc2bd6bad6b69f3b67a607eae2ac9815764b6745e81ea5cc3c494c0c60 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,27,left,right,erotic,false
"ed969c01f0e35bab17b1c658f4ff1701011cdae702dbe68a692df530e36608d7 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,28,left,right,erotic,false
"09b475dd8dc03ac12904e14522ac33317310cfc7c8f14f131ee179598e4511c2 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,29,right,right,erotic,true
"7b1cc76e7423e52eace88511ce7f41ca0fde0e09c0aca05edecaeb98e931edf4 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,30,right,right,erotic,true
"ac49c76f0e80822583fdc65fc45bb89bc59ff308ee34f07b14c94d912c6058ca Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,31,right,left,neutral,false
"f5532e9673af0147479662bd42599650006383b25dd926bf9ac5bb663655ab9a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,32,right,left,erotic,false
"4eb07ce0512f133260385047c8e4fe40936630bcc47fbc24885c368d76293e81 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,33,left,right,erotic,false
"138ac2d987b803d2928cacce442ce55e8fc393a39e8a69b11898df2bf736b2b2 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,34,right,left,neutral,false
"ab343038c17e4f59ab43b426913c3a7c43a71b31b58a6d3221f1c8e522e439b7 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",0f92281a-aded-4334-9ed1-c3f2634d64db,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Don’t know,Probably yes,"No, never",between true and untrue,untrue,35,left,left,neutral,true
